row_index,population_key,image_id,subset,split,label,row_order_hash
153,"[""qwen3-vl-8b"",""repope"",""adversarial"",""176""]",288639,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
154,"[""qwen3-vl-8b"",""repope"",""adversarial"",""177""]",288639,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
155,"[""qwen3-vl-8b"",""repope"",""adversarial"",""180""]",288639,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
156,"[""qwen3-vl-8b"",""repope"",""adversarial"",""181""]",291936,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
157,"[""qwen3-vl-8b"",""repope"",""adversarial"",""182""]",291936,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
158,"[""qwen3-vl-8b"",""repope"",""adversarial"",""183""]",291936,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
159,"[""qwen3-vl-8b"",""repope"",""adversarial"",""184""]",291936,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
160,"[""qwen3-vl-8b"",""repope"",""adversarial"",""185""]",291936,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
161,"[""qwen3-vl-8b"",""repope"",""adversarial"",""186""]",291936,adversarial,train,1,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
162,"[""qwen3-vl-8b"",""repope"",""adversarial"",""187""]",63953,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
163,"[""qwen3-vl-8b"",""repope"",""adversarial"",""188""]",63953,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
164,"[""qwen3-vl-8b"",""repope"",""adversarial"",""190""]",63953,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
165,"[""qwen3-vl-8b"",""repope"",""adversarial"",""191""]",63953,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
166,"[""qwen3-vl-8b"",""repope"",""adversarial"",""192""]",63953,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
167,"[""qwen3-vl-8b"",""repope"",""adversarial"",""193""]",526321,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
168,"[""qwen3-vl-8b"",""repope"",""adversarial"",""194""]",526321,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
169,"[""qwen3-vl-8b"",""repope"",""adversarial"",""196""]",526321,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
170,"[""qwen3-vl-8b"",""repope"",""adversarial"",""197""]",526321,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
171,"[""qwen3-vl-8b"",""repope"",""adversarial"",""198""]",526321,adversarial,validation,1,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
172,"[""qwen3-vl-8b"",""repope"",""adversarial"",""199""]",42190,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
173,"[""qwen3-vl-8b"",""repope"",""adversarial"",""200""]",42190,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
174,"[""qwen3-vl-8b"",""repope"",""adversarial"",""201""]",42190,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
175,"[""qwen3-vl-8b"",""repope"",""adversarial"",""202""]",42190,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
176,"[""qwen3-vl-8b"",""repope"",""adversarial"",""203""]",42190,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
177,"[""qwen3-vl-8b"",""repope"",""adversarial"",""204""]",42190,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
178,"[""qwen3-vl-8b"",""repope"",""adversarial"",""205""]",553165,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
179,"[""qwen3-vl-8b"",""repope"",""adversarial"",""206""]",553165,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
180,"[""qwen3-vl-8b"",""repope"",""adversarial"",""207""]",553165,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
181,"[""qwen3-vl-8b"",""repope"",""adversarial"",""208""]",553165,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
182,"[""qwen3-vl-8b"",""repope"",""adversarial"",""209""]",553165,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
183,"[""qwen3-vl-8b"",""repope"",""adversarial"",""210""]",553165,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
184,"[""qwen3-vl-8b"",""repope"",""adversarial"",""211""]",170517,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
185,"[""qwen3-vl-8b"",""repope"",""adversarial"",""212""]",170517,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
186,"[""qwen3-vl-8b"",""repope"",""adversarial"",""213""]",170517,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
187,"[""qwen3-vl-8b"",""repope"",""adversarial"",""214""]",170517,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
188,"[""qwen3-vl-8b"",""repope"",""adversarial"",""215""]",170517,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
189,"[""qwen3-vl-8b"",""repope"",""adversarial"",""216""]",170517,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
190,"[""qwen3-vl-8b"",""repope"",""adversarial"",""217""]",498759,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
191,"[""qwen3-vl-8b"",""repope"",""adversarial"",""218""]",498759,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
192,"[""qwen3-vl-8b"",""repope"",""adversarial"",""219""]",498759,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
193,"[""qwen3-vl-8b"",""repope"",""adversarial"",""220""]",498759,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
194,"[""qwen3-vl-8b"",""repope"",""adversarial"",""221""]",498759,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
195,"[""qwen3-vl-8b"",""repope"",""adversarial"",""222""]",498759,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
196,"[""qwen3-vl-8b"",""repope"",""adversarial"",""223""]",360600,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
197,"[""qwen3-vl-8b"",""repope"",""adversarial"",""224""]",360600,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
198,"[""qwen3-vl-8b"",""repope"",""adversarial"",""225""]",360600,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
199,"[""qwen3-vl-8b"",""repope"",""adversarial"",""226""]",360600,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
200,"[""qwen3-vl-8b"",""repope"",""adversarial"",""227""]",360600,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
201,"[""qwen3-vl-8b"",""repope"",""adversarial"",""228""]",360600,adversarial,test,1,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
202,"[""qwen3-vl-8b"",""repope"",""adversarial"",""229""]",31773,adversarial,test,1,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
203,"[""qwen3-vl-8b"",""repope"",""adversarial"",""230""]",31773,adversarial,test,1,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
204,"[""qwen3-vl-8b"",""repope"",""adversarial"",""231""]",31773,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
205,"[""qwen3-vl-8b"",""repope"",""adversarial"",""232""]",31773,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
206,"[""qwen3-vl-8b"",""repope"",""adversarial"",""234""]",31773,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
207,"[""qwen3-vl-8b"",""repope"",""adversarial"",""236""]",500257,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
208,"[""qwen3-vl-8b"",""repope"",""adversarial"",""239""]",500257,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
209,"[""qwen3-vl-8b"",""repope"",""adversarial"",""240""]",500257,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
210,"[""qwen3-vl-8b"",""repope"",""adversarial"",""242""]",574057,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
211,"[""qwen3-vl-8b"",""repope"",""adversarial"",""243""]",574057,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
212,"[""qwen3-vl-8b"",""repope"",""adversarial"",""244""]",574057,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
213,"[""qwen3-vl-8b"",""repope"",""adversarial"",""245""]",574057,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
214,"[""qwen3-vl-8b"",""repope"",""adversarial"",""246""]",574057,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
215,"[""qwen3-vl-8b"",""repope"",""adversarial"",""248""]",456178,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
216,"[""qwen3-vl-8b"",""repope"",""adversarial"",""250""]",456178,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
217,"[""qwen3-vl-8b"",""repope"",""adversarial"",""251""]",456178,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
218,"[""qwen3-vl-8b"",""repope"",""adversarial"",""252""]",456178,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
219,"[""qwen3-vl-8b"",""repope"",""adversarial"",""253""]",565941,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
220,"[""qwen3-vl-8b"",""repope"",""adversarial"",""254""]",565941,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
221,"[""qwen3-vl-8b"",""repope"",""adversarial"",""255""]",565941,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
222,"[""qwen3-vl-8b"",""repope"",""adversarial"",""257""]",565941,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
223,"[""qwen3-vl-8b"",""repope"",""adversarial"",""258""]",565941,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
224,"[""qwen3-vl-8b"",""repope"",""adversarial"",""259""]",485564,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
225,"[""qwen3-vl-8b"",""repope"",""adversarial"",""260""]",485564,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
226,"[""qwen3-vl-8b"",""repope"",""adversarial"",""261""]",485564,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
227,"[""qwen3-vl-8b"",""repope"",""adversarial"",""262""]",485564,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
228,"[""qwen3-vl-8b"",""repope"",""adversarial"",""263""]",485564,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
229,"[""qwen3-vl-8b"",""repope"",""adversarial"",""264""]",485564,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
230,"[""qwen3-vl-8b"",""repope"",""adversarial"",""266""]",454642,adversarial,train,1,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
231,"[""qwen3-vl-8b"",""repope"",""adversarial"",""267""]",454642,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
232,"[""qwen3-vl-8b"",""repope"",""adversarial"",""268""]",454642,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
233,"[""qwen3-vl-8b"",""repope"",""adversarial"",""269""]",454642,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
234,"[""qwen3-vl-8b"",""repope"",""adversarial"",""270""]",454642,adversarial,train,1,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
235,"[""qwen3-vl-8b"",""repope"",""adversarial"",""271""]",205729,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
236,"[""qwen3-vl-8b"",""repope"",""adversarial"",""272""]",205729,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
237,"[""qwen3-vl-8b"",""repope"",""adversarial"",""273""]",205729,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
238,"[""qwen3-vl-8b"",""repope"",""adversarial"",""274""]",205729,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
239,"[""qwen3-vl-8b"",""repope"",""adversarial"",""275""]",205729,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
240,"[""qwen3-vl-8b"",""repope"",""adversarial"",""276""]",205729,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
241,"[""qwen3-vl-8b"",""repope"",""adversarial"",""278""]",424792,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
242,"[""qwen3-vl-8b"",""repope"",""adversarial"",""280""]",424792,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
243,"[""qwen3-vl-8b"",""repope"",""adversarial"",""281""]",424792,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
244,"[""qwen3-vl-8b"",""repope"",""adversarial"",""282""]",424792,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
245,"[""qwen3-vl-8b"",""repope"",""adversarial"",""283""]",329717,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
246,"[""qwen3-vl-8b"",""repope"",""adversarial"",""284""]",329717,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
247,"[""qwen3-vl-8b"",""repope"",""adversarial"",""285""]",329717,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
248,"[""qwen3-vl-8b"",""repope"",""adversarial"",""286""]",329717,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
249,"[""qwen3-vl-8b"",""repope"",""adversarial"",""287""]",329717,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
250,"[""qwen3-vl-8b"",""repope"",""adversarial"",""288""]",329717,adversarial,validation,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
251,"[""qwen3-vl-8b"",""repope"",""adversarial"",""289""]",12333,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
252,"[""qwen3-vl-8b"",""repope"",""adversarial"",""290""]",12333,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
253,"[""qwen3-vl-8b"",""repope"",""adversarial"",""291""]",12333,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
254,"[""qwen3-vl-8b"",""repope"",""adversarial"",""292""]",12333,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
255,"[""qwen3-vl-8b"",""repope"",""adversarial"",""293""]",12333,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
256,"[""qwen3-vl-8b"",""repope"",""adversarial"",""294""]",12333,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
257,"[""qwen3-vl-8b"",""repope"",""adversarial"",""295""]",480122,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
258,"[""qwen3-vl-8b"",""repope"",""adversarial"",""296""]",480122,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
259,"[""qwen3-vl-8b"",""repope"",""adversarial"",""298""]",480122,adversarial,train,1,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
260,"[""qwen3-vl-8b"",""repope"",""adversarial"",""299""]",480122,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
261,"[""qwen3-vl-8b"",""repope"",""adversarial"",""300""]",480122,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
262,"[""qwen3-vl-8b"",""repope"",""adversarial"",""301""]",515904,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
263,"[""qwen3-vl-8b"",""repope"",""adversarial"",""302""]",515904,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
264,"[""qwen3-vl-8b"",""repope"",""adversarial"",""303""]",515904,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
265,"[""qwen3-vl-8b"",""repope"",""adversarial"",""305""]",515904,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
266,"[""qwen3-vl-8b"",""repope"",""adversarial"",""306""]",515904,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
267,"[""qwen3-vl-8b"",""repope"",""adversarial"",""307""]",437347,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
268,"[""qwen3-vl-8b"",""repope"",""adversarial"",""308""]",437347,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
269,"[""qwen3-vl-8b"",""repope"",""adversarial"",""309""]",437347,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
270,"[""qwen3-vl-8b"",""repope"",""adversarial"",""310""]",437347,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
271,"[""qwen3-vl-8b"",""repope"",""adversarial"",""311""]",437347,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
272,"[""qwen3-vl-8b"",""repope"",""adversarial"",""312""]",437347,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
273,"[""qwen3-vl-8b"",""repope"",""adversarial"",""313""]",354229,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
274,"[""qwen3-vl-8b"",""repope"",""adversarial"",""314""]",354229,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
275,"[""qwen3-vl-8b"",""repope"",""adversarial"",""315""]",354229,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
276,"[""qwen3-vl-8b"",""repope"",""adversarial"",""317""]",354229,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
277,"[""qwen3-vl-8b"",""repope"",""adversarial"",""318""]",354229,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
278,"[""qwen3-vl-8b"",""repope"",""adversarial"",""319""]",538236,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
279,"[""qwen3-vl-8b"",""repope"",""adversarial"",""320""]",538236,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
280,"[""qwen3-vl-8b"",""repope"",""adversarial"",""321""]",538236,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
281,"[""qwen3-vl-8b"",""repope"",""adversarial"",""322""]",538236,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
282,"[""qwen3-vl-8b"",""repope"",""adversarial"",""323""]",538236,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
283,"[""qwen3-vl-8b"",""repope"",""adversarial"",""324""]",538236,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
284,"[""qwen3-vl-8b"",""repope"",""adversarial"",""325""]",236865,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
285,"[""qwen3-vl-8b"",""repope"",""adversarial"",""326""]",236865,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
286,"[""qwen3-vl-8b"",""repope"",""adversarial"",""327""]",236865,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
287,"[""qwen3-vl-8b"",""repope"",""adversarial"",""328""]",236865,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
288,"[""qwen3-vl-8b"",""repope"",""adversarial"",""329""]",236865,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
289,"[""qwen3-vl-8b"",""repope"",""adversarial"",""330""]",236865,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
290,"[""qwen3-vl-8b"",""repope"",""adversarial"",""331""]",217397,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
291,"[""qwen3-vl-8b"",""repope"",""adversarial"",""332""]",217397,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
292,"[""qwen3-vl-8b"",""repope"",""adversarial"",""333""]",217397,adversarial,train,1,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
293,"[""qwen3-vl-8b"",""repope"",""adversarial"",""335""]",217397,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
294,"[""qwen3-vl-8b"",""repope"",""adversarial"",""336""]",217397,adversarial,train,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
295,"[""qwen3-vl-8b"",""repope"",""adversarial"",""337""]",60213,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
296,"[""qwen3-vl-8b"",""repope"",""adversarial"",""338""]",60213,adversarial,test,0,c9075b79b2c9daab3fa0acae1d4977495ef33c0acfac4ba778984f5be2cad0ca
